time_step,building_id,charger_id,connected_ev,connected_ev_soc,action,constraint_violations
8076,3,charger_12_1,,,-0.02,['Discharge During Idle']
8076,4,charger_15_1,,,-0.02,['Discharge During Idle']
8077,1,charger_1_1,,,-0.02,['Discharge During Idle']
8077,2,charger_10_1,,,-0.02,['Discharge During Idle']
8077,3,charger_12_1,EV_4,12.376995678698929,-0.02,['Charging Power Violation']
8077,4,charger_15_1,,,-0.02,['Discharge During Idle']
8078,1,charger_1_1,,,-0.02,['Discharge During Idle']
8078,2,charger_10_1,,,-0.02,['Discharge During Idle']
8078,3,charger_12_1,EV_4,31.4378762258353,-0.02,['Charging Power Violation']
8078,4,charger_15_1,,,-0.02,['Discharge During Idle']
8079,1,charger_1_1,,,-0.02,['Discharge During Idle']
8079,2,charger_10_1,,,-0.02,['Discharge During Idle']
8079,3,charger_12_1,EV_4,31.094920418934784,-0.02,['Charging Power Violation']
8079,4,charger_15_1,,,-0.02,['Discharge During Idle']
8080,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8080,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8080,3,charger_12_1,EV_4,30.754022346875672,-0.0044,['Charging Power Violation']
8080,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8081,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8081,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8081,3,charger_12_1,EV_4,30.535545931894408,-0.0044,['Charging Power Violation']
8081,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8082,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8082,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8082,3,charger_12_1,EV_4,30.31838037540303,-0.0044,['Charging Power Violation']
8082,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8083,1,charger_1_1,,,-0.024,['Discharge During Idle']
8083,2,charger_10_1,,,-0.024,['Discharge During Idle']
8083,3,charger_12_1,EV_4,30.102517812250603,-0.024,['Charging Power Violation']
8083,4,charger_15_1,,,-0.024,['Discharge During Idle']
8084,1,charger_1_1,,,-0.024,['Discharge During Idle']
8084,2,charger_10_1,,,-0.024,['Discharge During Idle']
8084,3,charger_12_1,EV_4,29.736708445922496,-0.024,['Charging Power Violation']
8084,4,charger_15_1,,,-0.024,['Discharge During Idle']
8085,1,charger_1_1,,,-0.024,['Discharge During Idle']
8085,2,charger_10_1,,,-0.024,['Discharge During Idle']
8085,3,charger_12_1,EV_4,29.373093935792355,-0.024,['Charging Power Violation']
8085,4,charger_15_1,,,-0.024,['Discharge During Idle']
8086,1,charger_1_1,,,-0.024,['Discharge During Idle']
8086,2,charger_10_1,,,-0.024,['Discharge During Idle']
8086,3,charger_12_1,EV_4,29.011661112722997,-0.024,['Charging Power Violation']
8086,4,charger_15_1,,,-0.024,['Discharge During Idle']
8087,1,charger_1_1,,,0.034,['Charging with No EV Connected']
8087,2,charger_10_1,EV_3,69.84846756521853,0.034,[]
8087,3,charger_12_1,EV_4,28.652396886592054,0.034,[]
8087,4,charger_15_1,,,0.034,['Charging with No EV Connected']
8088,1,charger_1_1,,,0.034,['Charging with No EV Connected']
8088,2,charger_10_1,EV_3,55.67710961464908,0.034,[]
8088,3,charger_12_1,EV_4,28.69824008868121,0.034,[]
8088,4,charger_15_1,,,0.034,['Charging with No EV Connected']
8089,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8089,2,charger_10_1,EV_3,55.560804540369894,0.05532,[]
8089,3,charger_12_1,EV_4,28.743808231557832,0.05532,[]
8089,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8090,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8090,2,charger_10_1,EV_3,55.58174411060325,0.05532,[]
8090,3,charger_12_1,EV_4,28.92564977964406,0.05532,[]
8090,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8091,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8091,2,charger_10_1,EV_3,55.602558043415215,0.05532,[]
8091,3,charger_12_1,EV_4,29.106400278441775,0.05532,[]
8091,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8092,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8092,2,charger_10_1,EV_3,55.6232470926303,0.05532,[]
8092,3,charger_12_1,EV_4,29.2860662742467,0.05532,[]
8092,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8093,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8093,2,charger_10_1,EV_3,55.643812007550096,0.05532,[]
8093,3,charger_12_1,EV_4,29.4646542740768,0.05532,[]
8093,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8094,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8094,2,charger_10_1,EV_3,55.664253532980375,0.05532,[]
8094,3,charger_12_1,EV_4,29.64217074590792,0.05532,[]
8094,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8095,1,charger_1_1,,,-0.02,['Discharge During Idle']
8095,2,charger_10_1,EV_3,55.684572409258074,-0.02,['Charging Power Violation']
8095,3,charger_12_1,EV_4,29.818622118908053,-0.02,['Charging Power Violation']
8095,4,charger_15_1,,,-0.02,['Discharge During Idle']
8096,1,charger_1_1,,,-0.02,['Discharge During Idle']
8096,2,charger_10_1,EV_3,55.19613642525702,-0.02,['Charging Power Violation']
8096,3,charger_12_1,EV_4,29.4853818366491,-0.02,['Charging Power Violation']
8096,4,charger_15_1,,,-0.02,['Discharge During Idle']
8097,1,charger_1_1,,,-0.02,['Discharge During Idle']
8097,2,charger_10_1,EV_3,54.71063105715998,-0.02,['Charging Power Violation']
8097,3,charger_12_1,EV_4,29.1541409960837,-0.02,['Charging Power Violation']
8097,4,charger_15_1,,,-0.02,['Discharge During Idle']
8098,1,charger_1_1,,,-0.02,['Discharge During Idle']
8098,2,charger_10_1,EV_3,54.22803872127152,-0.02,['Charging Power Violation']
8098,3,charger_12_1,EV_4,28.824887600561695,-0.02,['Charging Power Violation']
8098,4,charger_15_1,,,-0.02,['Discharge During Idle']
8099,1,charger_1_1,,,-0.02,['Discharge During Idle']
8099,2,charger_10_1,EV_3,53.74834193939839,-0.02,['Charging Power Violation']
8099,3,charger_12_1,EV_4,28.497609725412822,-0.02,['Charging Power Violation']
8099,4,charger_15_1,,,-0.02,['Discharge During Idle']
8100,1,charger_1_1,,,-0.02,['Discharge During Idle']
8100,2,charger_10_1,,,-0.02,['Discharge During Idle']
8100,3,charger_12_1,EV_4,28.17229551751484,-0.02,['Charging Power Violation']
8100,4,charger_15_1,,,-0.02,['Discharge During Idle']
8101,1,charger_1_1,,,-0.02,['Discharge During Idle']
8101,2,charger_10_1,,,-0.02,['Discharge During Idle']
8101,3,charger_12_1,EV_4,27.848933194864248,-0.02,['Charging Power Violation']
8101,4,charger_15_1,,,-0.02,['Discharge During Idle']
8102,1,charger_1_1,,,-0.02,['Discharge During Idle']
8102,2,charger_10_1,,,-0.02,['Discharge During Idle']
8102,3,charger_12_1,EV_4,27.52751104614956,-0.02,['Charging Power Violation']
8102,4,charger_15_1,,,-0.02,['Discharge During Idle']
8103,1,charger_1_1,,,-0.02,['Discharge During Idle']
8103,2,charger_10_1,,,-0.02,['Discharge During Idle']
8103,3,charger_12_1,EV_4,27.208017430327157,-0.02,['Charging Power Violation']
8103,4,charger_15_1,,,-0.02,['Discharge During Idle']
8104,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8104,2,charger_10_1,EV_3,48.87674745805839,-0.0044,['Charging Power Violation']
8104,3,charger_12_1,EV_4,26.89044077619969,-0.0044,['Charging Power Violation']
8104,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8105,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8105,2,charger_10_1,EV_3,37.577029701419605,-0.0044,['Charging Power Violation']
8105,3,charger_12_1,EV_4,26.69514585064248,-0.0044,['Charging Power Violation']
8105,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8106,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8106,2,charger_10_1,EV_3,37.31761524231108,-0.0044,['Charging Power Violation']
8106,3,charger_12_1,EV_4,26.501022694638614,-0.0044,['Charging Power Violation']
8106,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8107,1,charger_1_1,,,-0.024,['Discharge During Idle']
8107,2,charger_10_1,EV_3,37.0597572699572,-0.024,['Charging Power Violation']
8107,3,charger_12_1,EV_4,26.30806427757077,-0.024,['Charging Power Violation']
8107,4,charger_15_1,,,-0.024,['Discharge During Idle']
8108,1,charger_1_1,,,-0.024,['Discharge During Idle']
8108,2,charger_10_1,EV_3,36.65220446688286,-0.024,['Charging Power Violation']
8108,3,charger_12_1,EV_4,25.965021632450743,-0.024,['Charging Power Violation']
8108,4,charger_15_1,,,-0.024,['Discharge During Idle']
8109,1,charger_1_1,,,-0.024,['Discharge During Idle']
8109,2,charger_10_1,EV_3,36.24709698062696,-0.024,['Charging Power Violation']
8109,3,charger_12_1,EV_4,25.624037243201432,-0.024,['Charging Power Violation']
8109,4,charger_15_1,,,-0.024,['Discharge During Idle']
8110,1,charger_1_1,,,-0.024,['Discharge During Idle']
8110,2,charger_10_1,EV_3,35.84442013928859,-0.024,['Charging Power Violation']
8110,3,charger_12_1,EV_4,25.285098760287617,-0.024,['Charging Power Violation']
8110,4,charger_15_1,,,-0.024,['Discharge During Idle']
8111,1,charger_1_1,,,0.034,['Charging with No EV Connected']
8111,2,charger_10_1,EV_3,35.44415935899825,0.034,[]
8111,3,charger_12_1,EV_4,24.948193908271286,0.034,[]
8111,4,charger_15_1,,,0.034,['Charging with No EV Connected']
8112,1,charger_1_1,,,0.034,['Charging with No EV Connected']
8112,2,charger_10_1,EV_3,35.44925198625297,0.034,[]
8112,3,charger_12_1,EV_4,25.016262328230365,0.034,[]
8112,4,charger_15_1,,,0.034,['Charging with No EV Connected']
8113,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8113,2,charger_10_1,EV_3,35.454314057744156,0.05532,[]
8113,3,charger_12_1,EV_4,25.08392233766969,0.05532,[]
8113,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8114,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8114,2,charger_10_1,EV_3,35.595892570873275,0.05532,[]
8114,3,charger_12_1,EV_4,25.28772320111925,0.05532,[]
8114,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8115,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8115,2,charger_10_1,EV_3,35.736621612923614,0.05532,[]
8115,3,charger_12_1,EV_4,25.49030125938811,0.05532,[]
8115,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8116,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8116,2,charger_10_1,EV_3,35.87650628072165,0.05532,[]
8116,3,charger_12_1,EV_4,25.69166384930736,0.05532,[]
8116,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8117,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8117,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
8117,3,charger_12_1,EV_4,25.891818263687092,0.05532,[]
8117,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8118,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8118,2,charger_10_1,,,0.05532,['Charging with No EV Connected']
8118,3,charger_12_1,EV_4,26.090771751580547,0.05532,[]
8118,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8119,1,charger_1_1,,,-0.02,['Discharge During Idle']
8119,2,charger_10_1,,,-0.02,['Discharge During Idle']
8119,3,charger_12_1,EV_4,26.28853151854664,-0.02,['Charging Power Violation']
8119,4,charger_15_1,,,-0.02,['Discharge During Idle']
8120,1,charger_1_1,,,-0.02,['Discharge During Idle']
8120,2,charger_10_1,,,-0.02,['Discharge During Idle']
8120,3,charger_12_1,,,-0.02,['Discharge During Idle']
8120,4,charger_15_1,,,-0.02,['Discharge During Idle']
8121,1,charger_1_1,,,-0.02,['Discharge During Idle']
8121,2,charger_10_1,,,-0.02,['Discharge During Idle']
8121,3,charger_12_1,,,-0.02,['Discharge During Idle']
8121,4,charger_15_1,,,-0.02,['Discharge During Idle']
8122,1,charger_1_1,,,-0.02,['Discharge During Idle']
8122,2,charger_10_1,,,-0.02,['Discharge During Idle']
8122,3,charger_12_1,,,-0.02,['Discharge During Idle']
8122,4,charger_15_1,,,-0.02,['Discharge During Idle']
8123,1,charger_1_1,,,-0.02,['Discharge During Idle']
8123,2,charger_10_1,,,-0.02,['Discharge During Idle']
8123,3,charger_12_1,,,-0.02,['Discharge During Idle']
8123,4,charger_15_1,,,-0.02,['Discharge During Idle']
8124,1,charger_1_1,,,-0.02,['Discharge During Idle']
8124,2,charger_10_1,,,-0.02,['Discharge During Idle']
8124,3,charger_12_1,,,-0.02,['Discharge During Idle']
8124,4,charger_15_1,,,-0.02,['Discharge During Idle']
8125,1,charger_1_1,,,-0.02,['Discharge During Idle']
8125,2,charger_10_1,,,-0.02,['Discharge During Idle']
8125,3,charger_12_1,,,-0.02,['Discharge During Idle']
8125,4,charger_15_1,,,-0.02,['Discharge During Idle']
8126,1,charger_1_1,,,-0.02,['Discharge During Idle']
8126,2,charger_10_1,,,-0.02,['Discharge During Idle']
8126,3,charger_12_1,,,-0.02,['Discharge During Idle']
8126,4,charger_15_1,,,-0.02,['Discharge During Idle']
8127,1,charger_1_1,,,-0.02,['Discharge During Idle']
8127,2,charger_10_1,,,-0.02,['Discharge During Idle']
8127,3,charger_12_1,,,-0.02,['Discharge During Idle']
8127,4,charger_15_1,,,-0.02,['Discharge During Idle']
8128,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8128,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8128,3,charger_12_1,,,-0.0044,['Discharge During Idle']
8128,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8129,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8129,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8129,3,charger_12_1,,,-0.0044,['Discharge During Idle']
8129,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8130,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8130,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8130,3,charger_12_1,EV_4,4.10113685148626,-0.0044,['Charging Power Violation']
8130,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8131,1,charger_1_1,,,-0.024,['Discharge During Idle']
8131,2,charger_10_1,,,-0.024,['Discharge During Idle']
8131,3,charger_12_1,EV_4,6.366185695667571,-0.024,['Charging Power Violation']
8131,4,charger_15_1,,,-0.024,['Discharge During Idle']
8132,1,charger_1_1,,,-0.024,['Discharge During Idle']
8132,2,charger_10_1,,,-0.024,['Discharge During Idle']
8132,3,charger_12_1,EV_4,6.14279432203896,-0.024,['Charging Power Violation']
8132,4,charger_15_1,,,-0.024,['Discharge During Idle']
8133,1,charger_1_1,,,-0.024,['Discharge During Idle']
8133,2,charger_10_1,,,-0.024,['Discharge During Idle']
8133,3,charger_12_1,EV_4,5.920743296652121,-0.024,['Charging Power Violation']
8133,4,charger_15_1,,,-0.024,['Discharge During Idle']
8134,1,charger_1_1,,,-0.024,['Discharge During Idle']
8134,2,charger_10_1,EV_3,23.417553242616393,-0.024,['Charging Power Violation']
8134,3,charger_12_1,EV_4,5.7000245774176035,-0.024,['Charging Power Violation']
8134,4,charger_15_1,,,-0.024,['Discharge During Idle']
8135,1,charger_1_1,,,0.034,['Charging with No EV Connected']
8135,2,charger_10_1,EV_3,41.08626666341726,0.034,[]
8135,3,charger_12_1,EV_4,5.480630170498492,0.034,[]
8135,4,charger_15_1,,,0.034,['Charging with No EV Connected']
8136,1,charger_1_1,,,0.034,['Charging with No EV Connected']
8136,2,charger_10_1,EV_3,41.05750664684546,0.034,[]
8136,3,charger_12_1,EV_4,5.665503972884208,0.034,[]
8136,4,charger_15_1,,,0.034,['Charging with No EV Connected']
8137,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8137,2,charger_10_1,EV_3,41.028919190373095,0.05532,[]
8137,3,charger_12_1,EV_4,5.84926853245561,0.05532,[]
8137,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8138,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8138,2,charger_10_1,EV_3,41.13705007270644,0.05532,[]
8138,3,charger_12_1,EV_4,6.168477318736454,0.05532,[]
8138,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8139,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8139,2,charger_10_1,EV_3,41.24453216974578,0.05532,[]
8139,3,charger_12_1,EV_4,6.4857708522996145,0.05532,[]
8139,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8140,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8140,2,charger_10_1,EV_3,41.35136937420289,0.05532,[]
8140,3,charger_12_1,EV_4,6.801160624661396,0.05532,[]
8140,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8141,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8141,2,charger_10_1,EV_3,41.45756555543325,0.05532,[]
8141,3,charger_12_1,EV_4,7.114658058389006,0.05532,[]
8141,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8142,1,charger_1_1,,,0.05532,['Charging with No EV Connected']
8142,2,charger_10_1,EV_3,41.56312455957623,0.05532,[]
8142,3,charger_12_1,EV_4,7.4262745075142504,0.05532,[]
8142,4,charger_15_1,,,0.05532,['Charging with No EV Connected']
8143,1,charger_1_1,,,-0.02,['Discharge During Idle']
8143,2,charger_10_1,,,-0.02,['Discharge During Idle']
8143,3,charger_12_1,EV_4,7.736021257944744,-0.02,['Charging Power Violation']
8143,4,charger_15_1,,,-0.02,['Discharge During Idle']
8144,1,charger_1_1,,,-0.02,['Discharge During Idle']
8144,2,charger_10_1,,,-0.02,['Discharge During Idle']
8144,3,charger_12_1,,,-0.02,['Discharge During Idle']
8144,4,charger_15_1,,,-0.02,['Discharge During Idle']
8145,1,charger_1_1,,,-0.02,['Discharge During Idle']
8145,2,charger_10_1,,,-0.02,['Discharge During Idle']
8145,3,charger_12_1,,,-0.02,['Discharge During Idle']
8145,4,charger_15_1,,,-0.02,['Discharge During Idle']
8146,1,charger_1_1,,,-0.02,['Discharge During Idle']
8146,2,charger_10_1,,,-0.02,['Discharge During Idle']
8146,3,charger_12_1,,,-0.02,['Discharge During Idle']
8146,4,charger_15_1,,,-0.02,['Discharge During Idle']
8147,1,charger_1_1,,,-0.02,['Discharge During Idle']
8147,2,charger_10_1,,,-0.02,['Discharge During Idle']
8147,3,charger_12_1,,,-0.02,['Discharge During Idle']
8147,4,charger_15_1,,,-0.02,['Discharge During Idle']
8148,1,charger_1_1,,,-0.02,['Discharge During Idle']
8148,2,charger_10_1,,,-0.02,['Discharge During Idle']
8148,3,charger_12_1,,,-0.02,['Discharge During Idle']
8148,4,charger_15_1,,,-0.02,['Discharge During Idle']
8149,1,charger_1_1,,,-0.02,['Discharge During Idle']
8149,2,charger_10_1,,,-0.02,['Discharge During Idle']
8149,3,charger_12_1,,,-0.02,['Discharge During Idle']
8149,4,charger_15_1,,,-0.02,['Discharge During Idle']
8150,1,charger_1_1,,,-0.02,['Discharge During Idle']
8150,2,charger_10_1,,,-0.02,['Discharge During Idle']
8150,3,charger_12_1,,,-0.02,['Discharge During Idle']
8150,4,charger_15_1,,,-0.02,['Discharge During Idle']
8151,1,charger_1_1,,,-0.02,['Discharge During Idle']
8151,2,charger_10_1,,,-0.02,['Discharge During Idle']
8151,3,charger_12_1,,,-0.02,['Discharge During Idle']
8151,4,charger_15_1,,,-0.02,['Discharge During Idle']
8152,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8152,2,charger_10_1,,,-0.0044,['Discharge During Idle']
8152,3,charger_12_1,,,-0.0044,['Discharge During Idle']
8152,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8153,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8153,2,charger_10_1,EV_3,26.432142598818654,-0.0044,['Charging Power Violation']
8153,3,charger_12_1,,,-0.0044,['Discharge During Idle']
8153,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8154,1,charger_1_1,,,-0.0044,['Discharge During Idle']
8154,2,charger_10_1,EV_3,45.472042272834756,-0.0044,['Charging Power Violation']
8154,3,charger_12_1,,,-0.0044,['Discharge During Idle']
8154,4,charger_15_1,,,-0.0044,['Discharge During Idle']
8155,1,charger_1_1,,,-0.024,['Discharge During Idle']
8155,2,charger_10_1,EV_3,45.16525773829774,-0.024,['Charging Power Violation']
8155,3,charger_12_1,,,-0.024,['Discharge During Idle']
8155,4,charger_15_1,,,-0.024,['Discharge During Idle']
8156,1,charger_1_1,,,-0.024,['Discharge During Idle']
8156,2,charger_10_1,EV_3,44.70907193241335,-0.024,['Charging Power Violation']
8156,3,charger_12_1,,,-0.024,['Discharge During Idle']
8156,4,charger_15_1,,,-0.024,['Discharge During Idle']
8157,1,charger_1_1,,,-0.024,['Discharge During Idle']
8157,2,charger_10_1,EV_3,44.25562324136427,-0.024,['Charging Power Violation']
8157,3,charger_12_1,EV_4,3.1621332850073203,-0.024,['Charging Power Violation']
8157,4,charger_15_1,,,-0.024,['Discharge During Idle']
8158,1,charger_1_1,,,-0.024,['Discharge During Idle']
8158,2,charger_10_1,EV_3,43.80489524246148,-0.024,['Charging Power Violation']
8158,3,charger_12_1,EV_4,3.1565944237747585,-0.024,['Charging Power Violation']
